Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Relative Humidity [%](Hourly),Environment:Site Wind Speed [m/s](Hourly),Environment:Site Wind Direction [deg](Hourly),Environment:Site Direct Solar Radiation Rate per Area [W/m2](Hourly),SPACE1-1:Zone People Occupant Count [](Hourly),SPACE2-1:Zone People Occupant Count [](Hourly),SPACE3-1:Zone People Occupant Count [](Hourly),SPACE4-1:Zone People Occupant Count [](Hourly),SPACE5-1:Zone People Occupant Count [](Hourly),SPACE1-1:Zone Lights Total Heating Energy [J](Hourly),SPACE2-1:Zone Lights Total Heating Energy [J](Hourly),SPACE3-1:Zone Lights Total Heating Energy [J](Hourly),SPACE4-1:Zone Lights Total Heating Energy [J](Hourly),SPACE5-1:Zone Lights Total Heating Energy [J](Hourly),PLENUM-1:Zone Air Temperature [C](Hourly),SPACE1-1:Zone Air Temperature [C](Hourly),SPACE2-1:Zone Air Temperature [C](Hourly),SPACE3-1:Zone Air Temperature [C](Hourly),SPACE4-1:Zone Air Temperature [C](Hourly),SPACE5-1:Zone Air Temperature [C](Hourly),SPACE1-1 BASEBOARD:Baseboard Total Heating Rate [W](Hourly),SPACE3-1 BASEBOARD:Baseboard Total Heating Rate [W](Hourly) 
 04/08  19:00:00,9.5375,100.,3.85,228.75,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,18.364167948159,19.5911150868443,19.6704165599321,19.6990230748013,19.6831865282085,20.4518902246815,0.0,0.0 
 04/08  20:00:00,8.2125,97.5,4.975,147.5,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,18.2643265090449,19.4441075835421,19.4171870266443,19.51681074151,19.4323247353899,20.403045280062,0.0,0.0 
 04/08  21:00:00,8.1125,98.5,4.5125,232.5,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,18.1070780139598,19.2635791699661,19.1926843787713,19.3277735379525,19.2096502957927,20.3435714269023,0.0,0.0 
 04/08  22:00:00,8.3,100.,4.7875,360.,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,17.9167398279012,19.1216821452431,19.0287670844,19.18483060151,19.0465459632491,20.2741817063619,0.0,0.0 
 04/08  23:00:00,8.3,98.125,4.825,347.5,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,17.7517704244346,19.1494813009053,18.987449755953,19.1939560039363,19.0043823155899,20.2198715259514,0.0,0.0 
 04/08  24:00:00,7.9875,96.375,5.6,340.,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,17.6169756411806,19.0630537462313,18.8983800120528,19.1093746134546,18.9159460997519,20.1878343234281,0.0,0.0 
 04/09  01:00:00,7.8,96.,5.2,346.25,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,17.4793739941868,18.9792186720774,18.8099805326175,19.027954106444,18.8281613089449,20.1535316571507,0.0,0.0 
 04/09  02:00:00,7.8,96.,4.6,343.75,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,17.3579974823854,19.0392203607088,18.8194294513374,19.0732932044958,18.8365684264819,20.1250611264843,0.0,0.0 
 04/09  03:00:00,7.425,96.625,4.975,340.,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,17.2641338678696,19.0276970999161,18.7974324331729,19.0586517233306,18.8145222175588,20.1063480469221,0.0,0.0 
 04/09  04:00:00,7.2,97.,4.825,346.25,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,17.1834586347165,19.0015648476165,18.7647138450549,19.031585105014,18.7820165280208,20.08964214088,0.0,0.0 
 04/09  05:00:00,6.8875,95.75,4.6,343.75,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,17.1050302875541,18.9753667970604,18.7309075975761,19.0044701617559,18.7484062047034,20.0734250773935,0.0,0.0 
 04/09  06:00:00,6.7,91.25,4.6,346.25,22.5,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,17.0379729912018,18.9632238313721,18.8918591943537,19.0906585617546,18.7515188183616,20.0592479687801,0.0,0.0 
 04/09  07:00:00,6.325,91.5,5.2875,137.5,52.8125,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,17.0539577773089,19.087629388254,19.921836151072,19.6122550913082,19.0454974180607,20.0824211828371,0.0,0.0 
 04/09  08:00:00,6.1,93.,4.7,22.5,4.3125,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,17.1267426530923,19.1681233802768,19.9768019828604,19.6214741133442,19.2722571302521,20.1319073056031,0.0,0.0 
 04/09  09:00:00,5.7875,94.875,3.475,42.5,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,17.224274009864,19.2355142745956,19.8745711081001,19.6298427534863,19.4444373736678,20.1605809417692,0.0,0.0 
 04/09  10:00:00,5.6,96.,2.7875,56.25,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,17.3211001318475,19.2796804099762,19.8211150626658,19.6450510873078,19.5570915160075,20.1847452480005,0.0,0.0 
 04/09  11:00:00,6.2875,91.625,3.5375,60.,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,17.4198781697389,19.3543887998949,19.8700324424011,19.7174207714855,19.7012844688052,20.2081243398059,0.0,0.0 
 04/09  12:00:00,6.325,89.,3.475,72.5,38.25,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,17.5467035641696,19.4931197869731,20.1093276028124,19.8816385201357,19.9462358089731,20.245323229135,0.0,0.0 
 04/09  13:00:00,7.1625,82.75,3.4125,86.25,275.0625,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,17.8139416564341,19.9192199779448,20.9254100305196,20.3345097611966,20.5908371662173,20.3405763593482,0.0,0.0 
 04/09  14:00:00,8.1125,74.,2.975,65.,639.,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,18.3689877763154,20.4990576426899,21.539894728882,20.7951466698546,21.517204391389,20.5237125238059,0.0,0.0 
 04/09  15:00:00,8.675,67.875,0.975,18.75,690.75,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,19.3060526325072,21.333788545523,21.7962315158218,21.0495255044206,23.1171617671638,20.7872731488769,0.0,0.0 
 04/09  16:00:00,9.5875,64.125,1.3125,25.,492.0625,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,20.4322924593758,22.2977073517034,21.9201409139022,21.2200982245367,25.089586668742,21.1059532653527,0.0,0.0 
 04/09  17:00:00,8.9375,63.,2.725,58.75,292.,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,21.3465816165898,22.6149833340006,21.7777969037609,21.175475698647,26.0116007039284,21.4031979825323,0.0,0.0 
 04/09  18:00:00,7.9875,63.,3.1,95.,194.1875,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,21.6985632387842,22.244641831962,21.2460323151035,20.80749481633,25.7605494593099,21.5476267500555,0.0,0.0 
 04/09  19:00:00,6.7375,67.375,3.725,116.25,14.6875,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,21.4783996205342,21.2564369698268,20.4837772201266,20.2995391830933,23.8060114367769,21.5076933036526,0.0,0.0 
 04/09  20:00:00,4.35,77.5,4.1,145.,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,20.8635553421396,20.3164571156916,19.8393738383092,19.8611385221142,21.6973363831869,21.2938885305353,0.0,0.0 
 04/09  21:00:00,2.9875,83.875,2.85,160.,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,20.1352612077915,19.7623303531583,19.3620806577072,19.5199892888046,20.4237320945542,21.0376367737515,0.0,0.0 
 04/09  22:00:00,2.8,85.,0.7875,60.,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,19.4139188637752,19.4279553362309,19.0353274771708,19.2935880990399,19.6735798847625,20.7972270969899,0.0,0.0 
 04/09  23:00:00,2.8,85.,1.625,106.25,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,18.7757078108264,19.1853687451784,18.789579084873,19.1108444441149,19.1774808381764,20.5825434724483,0.0,0.0 
 04/09  24:00:00,2.425,88.75,2.6,170.,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,18.2269499188156,18.9808322924065,18.5861233159243,18.9451735400653,18.8257794152575,20.399771032727,0.0,0.0 
 04/10  01:00:00,1.8875,91.,2.6,182.5,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,17.7382600747768,18.6782756171575,18.237112130337,18.6618412366782,18.387171608131,20.0723859174406,0.0,0.0 
 04/10  02:00:00,2.0125,85.375,2.6,183.75,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,17.2899161014824,18.4822293076461,18.0050393599586,18.4756940525019,18.1032280697694,19.8948754925957,0.0,0.0 
 04/10  03:00:00,1.8875,85.75,2.2875,180.,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,16.8991584129689,18.3560000242859,17.8525056624306,18.3542153658334,17.9200935533358,19.7730455724932,0.0,0.0 
 04/10  04:00:00,1.7,90.5,2.1,180.,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,16.5670887794083,18.2515261452331,17.7299379525048,18.2528146870284,17.7797609344493,19.6788778684278,0.0,0.0 
 04/10  05:00:00,1.7,92.,2.1,180.,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,16.2811040819135,18.1727205515129,17.6379792683917,18.1754301930863,17.6772470112793,19.6029188614519,0.0,0.0 
 04/10  06:00:00,2.0125,92.,2.725,173.75,114.,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,16.0582110079349,18.1448236748146,18.063662101338,18.3989186920731,17.6582013364486,19.5464422658045,0.0,0.0 
 04/10  07:00:00,3.95,88.25,4.0375,170.,357.9375,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,16.0338823943055,18.3908262609243,20.618627728112,19.5532145612286,18.0823854453616,19.5686530573009,0.0,0.0 
 04/10  08:00:00,6.75,79.75,3.6625,176.25,536.9375,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,17.7096343876753,21.5877881692398,21.9409462143607,21.8991230101006,21.902740476768,21.6089844187621,3558.12851035249,2467.77436219897 
 04/10  09:00:00,9.175,69.75,5.0375,161.25,652.8125,11.,5.,11.,5.,20.,5132160.,2216160.,5132160.,2216160.,9603360.,19.2725921655562,22.011576868258,23.7376521141799,22.2704786800967,22.0008064851847,22.5199301375941,308.591027637142,0.0 
 04/10  10:00:00,11.0625,62.875,5.575,168.75,739.9375,11.,5.,11.,5.,20.,5417280.,2339280.,5417280.,2339280.,10136880.,20.8545566013128,22.9543191633717,24.0033364155922,23.4750967450607,22.1260044722003,23.846206721921,0.0,0.0 
 04/10  11:00:00,12.7,57.25,5.825,180.,780.3125,11.,5.,11.,5.,20.,5702400.,2462400.,5702400.,2462400.,10670400.,22.2285478153092,23.8625945996578,24.0037938669311,24.0022029542236,22.6668786770165,24.004265300983,0.0,0.0 
 04/10  12:00:00,13.9875,51.25,5.8875,173.75,754.5625,8.8,4.,8.8,4.,16.,5417280.,2339280.,5417280.,2339280.,10136880.,23.2156513423091,24.0040493130775,24.0039540586653,24.0041219872972,22.8708883556045,24.0040048412151,0.0,0.0 
 04/10  13:00:00,15.4625,44.,6.325,176.25,820.5625,4.4,2.,4.4,2.,8.,4561920.,1969920.,4561920.,1969920.,8536320.,23.9112990850903,23.9929054109443,23.9968963617426,24.0028645206049,22.5637748587462,24.0026477104316,0.0,0.0 
 04/10  14:00:00,16.475,37.25,7.0125,186.25,808.8125,8.8,4.,8.8,4.,16.,5132160.,2216160.,5132160.,2216160.,9603360.,24.4106729814471,24.0031054353143,23.9890773883857,24.0029844790636,23.1031920177343,24.0029083816217,0.0,0.0 
 04/10  15:00:00,17.0125,33.75,6.8875,196.25,728.1875,11.,5.,11.,5.,20.,5702400.,2462400.,5702400.,2462400.,10670400.,24.7881036820948,24.0035423825688,23.9648602168357,24.0033067521638,23.9217023755277,24.0032960222983,0.0,0.0 
 04/10  16:00:00,17.575,31.75,7.325,193.75,622.,11.,5.,11.,5.,20.,5702400.,2462400.,5702400.,2462400.,10670400.,24.9813777909392,24.0040353683076,23.6839255618008,24.0037108063805,24.0050283238973,24.0036914132827,0.0,0.0 
 04/10  17:00:00,17.1125,32.875,7.075,183.75,468.6875,11.,5.,11.,5.,20.,5702400.,2462400.,5702400.,2462400.,10670400.,24.9925633104285,24.0037852141116,23.1699101075959,24.0035081264552,24.0044681166892,24.0036467973289,0.0,0.0 
 04/10  18:00:00,16.0125,35.875,6.075,180.,228.125,11.,5.,11.,5.,20.,5702400.,2462400.,5702400.,2462400.,10670400.,25.4978832963273,26.4731149538372,26.2869826571592,25.6240986209482,29.2225271159766,26.2515495842454,0.0,0.0 
 04/10  19:00:00,14.1625,42.,5.0125,173.75,16.375,5.5,2.5,5.5,2.5,10.,3421440.,1477440.,3421440.,1477440.,6402240.,25.4981375688702,25.6096608694134,25.7776314186919,24.8851993088244,28.3939283199792,26.0835211498543,0.0,0.0 
 04/10  20:00:00,12.9875,46.875,4.6,163.75,0.0,1.1,0.5,1.1,0.5,2.,1140480.,492480.,1140480.,492480.,2134080.,24.7950824967457,23.8053009370568,24.0581157491803,23.3876833624322,25.6605513168524,24.5994146259951,0.0,0.0 
 04/10  21:00:00,12.425,51.75,4.975,160.,0.0,1.1,0.5,1.1,0.5,2.,1140480.,492480.,1140480.,492480.,2134080.,23.8310347572898,22.3685362029005,22.5802328409056,22.1410735872973,23.5589856564069,23.2942874002153,0.0,0.0 
 04/10  22:00:00,11.8875,55.25,4.5125,166.25,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,22.8242345260978,21.1082992741785,21.2338389754948,20.9961924197929,21.8370395844091,22.1462222750637,0.0,0.0 
 04/10  23:00:00,11.325,59.125,4.4125,170.,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,21.9301322531667,20.4352929540753,20.4487519749894,20.3799354196118,20.7782779287455,21.4810769942017,0.0,0.0 
 04/10  24:00:00,11.475,50.375,5.2875,170.,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,21.158875179243,20.0978600008752,20.0095261997607,20.0654601551369,20.2007472400234,21.0650222301921,0.0,0.0 
 04/11  01:00:00,11.7,54.,5.7,176.25,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,20.576475143795,19.8881845498288,19.7382133101666,19.8685096865164,19.8543378614528,20.7757015721024,0.0,0.0 
 04/11  02:00:00,11.7,60.,4.075,180.,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,20.0966646930236,19.7452549949838,19.5558321759319,19.7330442303465,19.6289808395205,20.5642814789123,0.0,0.0 
 04/11  03:00:00,11.0125,63.125,2.475,192.5,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,19.6923831687468,19.6239735330199,19.4046180420345,19.6147706157615,19.4531170246034,20.4037493344738,0.0,0.0 
 04/11  04:00:00,10.9125,63.75,4.0375,193.75,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,19.354057877899,19.5137192972219,19.2733436183546,19.5078483617377,19.3077191686886,20.2898808321421,0.0,0.0 
 04/11  05:00:00,11.1,61.125,3.8875,190.,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,19.0639946537644,19.4414749219264,19.1877318469639,19.4371993522832,19.2136837360594,20.2106406582328,0.0,0.0 
 04/11  06:00:00,10.4125,65.,3.725,183.75,108.,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,18.8449640257197,19.3950456067176,19.5827673742047,19.640817050751,19.1788616112375,20.1529225246165,0.0,0.0 
 04/11  07:00:00,11.375,62.375,4.7875,186.25,326.5625,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,18.8056992504934,19.5678682627833,21.8328975579568,20.6019825952527,19.5107532527996,20.1700409120355,0.0,0.0 
 04/11  08:00:00,13.575,55.25,6.45,208.75,447.375,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,19.7696348865978,21.942018204362,22.0858664500204,22.0088682108983,21.9848377007823,21.9008472859526,2291.493177961,1232.43595915355 
 04/11  09:00:00,15.4625,51.125,6.8875,207.5,440.1875,11.,5.,11.,5.,20.,5132160.,2216160.,5132160.,2216160.,9603360.,20.8801768819253,22.4812763868982,23.9193773313599,23.1629845605952,22.0001739767947,23.0574434555401,0.0,0.0 
 04/11  10:00:00,17.85,45.,7.325,200.,670.9375,11.,5.,11.,5.,20.,5417280.,2339280.,5417280.,2339280.,10136880.,22.1484080187034,23.6848614383231,24.0027189719073,23.970346671556,22.6836582527073,23.9726938354237,0.0,0.0 
 04/11  11:00:00,19.5875,38.25,7.075,200.,736.,11.,5.,11.,5.,20.,5702400.,2462400.,5702400.,2462400.,10670400.,23.2240520027295,24.0039604839745,24.0042878378012,24.0041161945097,23.3189416618674,24.0041572343856,0.0,0.0 
 04/11  12:00:00,20.6875,35.375,7.6375,200.,645.4375,8.8,4.,8.8,4.,16.,5417280.,2339280.,5417280.,2339280.,10136880.,24.0335440948866,24.0038392251391,24.0036258468062,24.0038170599747,23.5566285393368,24.0036340008214,0.0,0.0 
 04/11  13:00:00,21.1,35.,7.2625,187.5,554.125,4.4,2.,4.4,2.,8.,4561920.,1969920.,4561920.,1969920.,8536320.,24.6006043944554,24.0028571565891,24.002869466312,24.0029009338128,23.3068679306563,24.0026157270463,0.0,0.0 
 04/11  14:00:00,22.1625,32.5,7.0125,192.5,579.5,8.8,4.,8.8,4.,16.,5132160.,2216160.,5132160.,2216160.,9603360.,24.9610778691043,24.0026007611568,24.0029502753791,24.0025423882187,23.8155325742577,24.0025833028819,0.0,0.0 
 04/11  15:00:00,23.4875,28.5,6.8875,206.25,669.5625,11.,5.,11.,5.,20.,5702400.,2462400.,5702400.,2462400.,10670400.,25.2036110249035,24.0036409292393,24.0045391667048,24.0034581951197,24.0041947993185,24.0036787378654,0.0,0.0 
 04/11  16:00:00,23.525,28.25,7.325,203.75,608.1875,11.,5.,11.,5.,20.,5702400.,2462400.,5702400.,2462400.,10670400.,25.363111642407,24.0037869496875,24.0046681374714,24.0035590514646,24.0046142881544,24.0046284545764,0.0,0.0 
 04/11  17:00:00,23.3,27.75,8.3875,187.5,467.0625,11.,5.,11.,5.,20.,5702400.,2462400.,5702400.,2462400.,10670400.,25.4121655288899,24.0041082998326,23.66341395659,24.003833376909,24.004911849624,24.0049895007863,0.0,0.0 
 04/11  18:00:00,22.6125,27.,7.4875,186.25,259.625,11.,5.,11.,5.,20.,5702400.,2462400.,5702400.,2462400.,10670400.,26.2721014551324,27.0256511703426,27.0711023635482,26.1479854775207,29.8905818928667,26.6206276392213,0.0,0.0 
 04/11  19:00:00,21.5125,30.125,6.7,190.,19.0625,5.5,2.5,5.5,2.5,10.,3421440.,1477440.,3421440.,1477440.,6402240.,26.5612343854,26.5299399631116,26.8110616932495,25.7676785698727,29.4633575737644,26.4719015178998,0.0,0.0 
 04/11  20:00:00,20.4125,37.,5.075,190.,0.0,1.1,0.5,1.1,0.5,2.,1140480.,492480.,1140480.,492480.,2134080.,26.0669000002036,24.8099152411292,25.2551635620241,24.3843611636874,26.849126062697,24.9874220621961,0.0,0.0 
 04/11  21:00:00,19.3125,44.375,4.4125,183.75,0.0,1.1,0.5,1.1,0.5,2.,1140480.,492480.,1140480.,492480.,2134080.,25.2900120473373,23.4011373783098,23.8279318393164,23.173833438873,24.7841237841914,23.6674268891288,0.0,0.0 
 04/11  22:00:00,18.9,47.,4.6,186.25,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,24.4727310207346,22.2854243416939,22.5929527164958,22.1577588503178,23.1426717082286,22.6024663698547,0.0,0.0 
 04/11  23:00:00,18.525,48.875,4.975,190.,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,23.703817414787,21.5982183000437,21.8118836183287,21.5242919405419,22.1383417815321,21.9610855403418,0.0,0.0 
 04/11  24:00:00,18.3,58.125,5.825,196.25,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,23.0289413701073,21.1792107279685,21.3095372034862,21.1322319239039,21.5019545457842,21.5624283307958,0.0,0.0 
 04/12  01:00:00,18.3,66.125,6.2,200.,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,22.4428068548849,20.9041230125995,20.9737065009831,20.8714630513162,21.0877670553383,21.2909915699928,0.0,0.0 
 04/12  02:00:00,18.675,66.125,7.1375,206.25,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,21.9520145781611,20.7380056428182,20.7710181765264,20.7183823957785,20.8388615561432,21.0969314873625,0.0,0.0 
 04/12  03:00:00,18.525,68.125,6.7625,222.5,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,21.5573558336921,20.6214194345524,20.6320690049702,20.6090111638388,20.6732853878745,20.9554506884067,0.0,0.0 
 04/12  04:00:00,17.6125,73.125,6.2,230.,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,21.2363087224792,20.4776542282246,20.478941330266,20.4741742294556,20.5057713147446,20.8414866583828,0.0,0.0 
 04/12  05:00:00,16.8875,76.875,4.8875,217.5,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,20.9448619555395,20.3299561474507,20.3186156035378,20.3315306572717,20.3371343024951,20.7431557843367,0.0,0.0 
 04/12  06:00:00,16.0125,81.125,3.7875,216.25,69.,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,20.7052191989001,20.2430947623455,20.5888692155539,20.4555113268371,20.2460954612939,20.6613030120763,0.0,0.0 
 04/12  07:00:00,15.6,83.,3.2875,226.25,146.9375,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,20.6462378535259,20.3291191710321,22.307836374694,21.2555774111952,20.5174231536347,20.6695347761797,0.0,0.0 
 04/12  08:00:00,15.9125,83.,4.0375,248.75,13.0625,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,21.0513557169148,22.0192696840902,22.0044973869377,22.0484708804996,21.999321494184,21.9611119842591,1850.78097459048,1386.32037331062 
 04/12  09:00:00,16.475,81.125,4.6,260.,4.5,11.,5.,11.,5.,20.,5132160.,2216160.,5132160.,2216160.,9603360.,21.4915624615093,22.3894145099639,22.0311336820755,22.8058370449586,22.0001820717584,23.1165810729059,0.0,0.0 
 04/12  10:00:00,16.325,80.625,4.6,266.25,0.375,11.,5.,11.,5.,20.,5417280.,2339280.,5417280.,2339280.,10136880.,22.0937861705829,23.252995312118,22.7794940529078,23.7870793163587,22.3968321327747,23.969811844158,0.0,0.0 
 04/12  11:00:00,16.1,81.,4.6,288.75,0.0,11.,5.,11.,5.,20.,5702400.,2462400.,5702400.,2462400.,10670400.,22.6775397900676,23.7766099632006,23.2143910381234,24.0033711562863,22.8305324123044,24.0041157002466,0.0,0.0 
 04/12  12:00:00,15.7875,82.25,3.975,306.25,0.0,8.8,4.,8.8,4.,16.,5417280.,2339280.,5417280.,2339280.,10136880.,23.0592797761508,23.8435391669838,23.157531849861,24.0035537923855,22.8235072752856,24.0034637331709,0.0,0.0 
 04/12  13:00:00,13.85,86.75,4.6,153.75,0.0,4.4,2.,4.4,2.,8.,4561920.,1969920.,4561920.,1969920.,8536320.,23.2072387636404,23.352672396706,22.5229577289008,23.8142895964756,22.2464787049005,24.0024147410188,0.0,0.0 
 04/12  14:00:00,12.1125,91.5,5.2,60.,0.0,8.8,4.,8.8,4.,16.,5132160.,2216160.,5132160.,2216160.,9603360.,23.2746313758536,23.4374245346504,22.6244333418087,23.9720359905677,22.4051901977679,24.0033540673952,0.0,0.0 
 04/12  15:00:00,11.325,93.,4.825,53.75,0.0,11.,5.,11.,5.,20.,5702400.,2462400.,5702400.,2462400.,10670400.,23.2985348415077,23.5648228975984,22.7199455584225,24.0029455263356,22.5468621295883,24.003892893321,0.0,0.0 
 04/12  16:00:00,10.7875,90.5,4.2875,68.75,0.0,11.,5.,11.,5.,20.,5702400.,2462400.,5702400.,2462400.,10670400.,23.2223798409951,23.4593402000471,22.5328654223571,23.9267081571364,22.4064115496577,24.0043086133232,0.0,0.0 
 04/12  17:00:00,10.225,91.5,3.7875,61.25,0.0,11.,5.,11.,5.,20.,5702400.,2462400.,5702400.,2462400.,10670400.,23.0133905133826,23.02220928656,22.0696017858866,23.4162341642709,22.0324913976662,24.0035586764785,0.0,0.0 
 04/12  18:00:00,9.625,93.,3.9125,43.75,0.0,11.,5.,11.,5.,20.,5702400.,2462400.,5702400.,2462400.,10670400.,22.7436394771754,24.0304894695566,24.7739739591813,24.3319600933469,24.7811891282908,25.7691962940274,0.0,0.0 
 04/12  19:00:00,8.7125,95.5,3.1625,52.5,0.0,5.5,2.5,5.5,2.5,10.,3421440.,1477440.,3421440.,1477440.,6402240.,22.4706989123456,23.3912093932643,24.235373734511,23.5928947694884,24.2533976682476,25.2755655735464,0.0,0.0 
 04/12  20:00:00,8.3,97.,2.9125,72.5,0.0,1.1,0.5,1.1,0.5,2.,1140480.,492480.,1140480.,492480.,2134080.,21.9540407507291,22.01426708597,22.6268378275163,22.1553821844985,22.6495211871561,23.7069187275271,0.0,0.0 
 04/12  21:00:00,8.675,94.5,2.475,73.75,0.0,1.1,0.5,1.1,0.5,2.,1140480.,492480.,1140480.,492480.,2134080.,21.3014666679564,20.9381438779111,21.3260295236182,21.0464454601889,21.3496886463413,22.4498929075191,0.0,0.0 
 04/12  22:00:00,8.525,93.,0.7875,26.25,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,20.6408561669599,20.1502164886353,20.2726716426083,20.2159911976565,20.2933088121286,21.4432477194335,0.0,0.0 
 04/12  23:00:00,8.675,93.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,20.0346045166665,19.7768288917534,19.7216288837659,19.817942604798,19.7398721633165,20.8684156858253,0.0,0.0 
